,0
13890,8
13891,0
13892,1
13893,6
13894,2
13895,2
13896,4
13897,3
13898,6
13899,8
13900,6
13901,9
13902,7
13903,5
13904,4
13905,6
13906,5
13907,6
13908,1
13909,7
13910,1
13911,1
13912,5
13913,4
13914,0
13915,6
13916,2
13917,2
13918,5
13919,9
13920,5
13921,1
13922,6
13923,5
13924,6
13925,5
13926,0
13927,5
13928,5
13929,3
13930,8
13931,1
13932,7
13933,4
13934,2
13935,8
13936,4
13937,6
13938,5
13939,3
13940,0
13941,7
13942,2
13943,0
13944,9
13945,9
13946,7
13947,5
13948,8
13949,6
13950,9
13951,7
13952,2
13953,1
13954,1
13955,3
13956,4
13957,2
13958,6
13959,6
13960,1
13961,2
13962,3
13963,6
13964,8
13965,7
13966,8
13967,8
13968,7
13969,7
13970,1
13971,0
13972,5
13973,1
13974,4
13975,2
13976,9
13977,3
13978,7
13979,4
13980,0
13981,5
13982,2
13983,6
13984,1
13985,7
13986,3
13987,8
13988,0
13989,9
13990,9
13991,0
13992,4
13993,1
13994,2
13995,2
13996,5
13997,3
13998,9
13999,4
14000,8
14001,5
14002,8
14003,6
14004,5
14005,7
14006,9
14007,8
14008,7
14009,9
14010,2
14011,0
14012,2
14013,1
14014,2
14015,2
14016,6
14017,3
14018,4
14019,4
14020,1
14021,5
14022,7
14023,6
14024,0
14025,7
14026,8
14027,8
14028,3
14029,9
14030,6
14031,6
14032,4
14033,4
14034,0
14035,2
14036,2
14037,6
14038,1
14039,4
14040,7
14041,7
14042,3
14043,5
14044,7
14045,5
14046,8
14047,4
14048,8
14049,7
14050,2
14051,8
14052,4
14053,9
14054,9
14055,2
14056,5
14057,9
14058,6
14059,3
14060,2
14061,9
14062,9
14063,3
14064,7
14065,8
14066,3
14067,2
14068,5
14069,0
14070,1
14071,9
14072,0
14073,8
14074,6
14075,0
14076,4
14077,5
14078,0
14079,6
14080,1
14081,0
14082,9
14083,1
14084,4
14085,0
14086,1
14087,4
14088,7
14089,2
14090,1
14091,6
14092,9
14093,5
14094,7
14095,3
14096,2
14097,5
14098,2
14099,3
14100,5
14101,8
14102,1
14103,0
14104,3
14105,0
14106,5
14107,5
14108,8
14109,4
14110,8
14111,3
14112,8
14113,4
14114,4
14115,1
14116,2
14117,5
14118,2
14119,3
14120,4
14121,0
14122,1
14123,8
14124,2
14125,3
14126,1
14127,6
14128,5
14129,2
14130,8
14131,7
14132,3
14133,1
14134,8
14135,1
14136,1
14137,8
14138,7
14139,1
14140,7
14141,7
14142,3
14143,1
14144,3
14145,3
14146,6
14147,8
14148,0
14149,5
14150,8
14151,0
14152,2
14153,9
14154,4
14155,7
14156,9
14157,6
14158,6
14159,7
14160,8
14161,4
14162,6
14163,1
14164,9
14165,6
14166,5
14167,8
14168,1
14169,4
14170,5
14171,7
14172,7
14173,5
14174,4
14175,1
14176,3
14177,2
14178,9
14179,6
14180,5
14181,7
14182,2
14183,1
14184,6
14185,9
14186,7
14187,8
14188,0
14189,0
14190,8
14191,6
14192,4
14193,9
14194,9
14195,4
14196,3
14197,9
14198,2
14199,9
14200,7
14201,6
14202,5
14203,2
14204,3
14205,3
14206,2
14207,7
14208,1
14209,1
14210,9
14211,9
14212,0
14213,2
14214,6
14215,2
14216,1
14217,5
14218,3
14219,3
14220,6
14221,7
14222,1
14223,8
14224,6
14225,0
14226,2
14227,1
14228,7
14229,2
14230,9
14231,3
14232,5
14233,4
14234,8
14235,5
14236,7
14237,6
14238,2
14239,7
14240,8
14241,8
14242,6
14243,9
14244,4
14245,0
14246,9
14247,1
14248,3
14249,2
14250,5
14251,3
14252,5
14253,4
14254,7
14255,5
14256,8
14257,6
14258,4
14259,7
14260,7
14261,8
14262,4
14263,9
14264,3
14265,0
14266,6
14267,1
14268,0
14269,2
14270,9
14271,3
14272,4
14273,4
14274,4
14275,5
14276,0
14277,6
14278,3
14279,1
14280,7
14281,3
14282,4
14283,5
14284,3
14285,9
14286,6
14287,4
14288,1
14289,1
14290,2
14291,7
14292,4
14293,1
14294,3
14295,4
14296,4
14297,8
14298,4
14299,3
14300,9
14301,8
14302,4
14303,2
14304,6
14305,9
14306,1
14307,3
14308,0
14309,8
14310,5
14311,8
14312,8
14313,9
14314,7
14315,7
14316,4
14317,5
14318,5
14319,9
14320,0
14321,2
14322,1
14323,5
14324,5
14325,7
14326,3
14327,4
14328,1
14329,1
14330,5
14331,2
14332,5
14333,3
14334,4
14335,5
14336,3
14337,9
14338,3
14339,1
14340,4
14341,1
14342,6
14343,0
14344,8
14345,0
14346,0
14347,2
14348,0
14349,8
14350,3
14351,7
14352,1
14353,5
14354,3
14355,1
14356,3
14357,1
14358,3
14359,8
14360,2
14361,5
14362,7
14363,6
14364,7
14365,4
14366,1
14367,0
14368,1
14369,3
14370,8
14371,0
14372,7
14373,3
14374,5
14375,7
14376,1
14377,6
14378,4
14379,9
14380,6
14381,2
14382,7
14383,6
14384,7
14385,6
14386,3
14387,9
14388,0
14389,0
14390,2
14391,4
14392,6
14393,0
14394,5
14395,6
14396,8
14397,1
14398,9
14399,0
14400,3
14401,9
14402,5
14403,5
14404,8
14405,1
14406,2
14407,3
14408,5
14409,7
14410,8
14411,6
14412,7
14413,9
14414,3
14415,7
14416,8
14417,3
14418,2
14419,0
14420,9
14421,5
14422,8
14423,6
14424,1
14425,2
14426,5
14427,2
14428,6
14429,0
14430,2
14431,1
14432,4
14433,2
14434,7
14435,3
14436,1
14437,4
14438,6
14439,5
14440,0
14441,6
14442,3
14443,7
14444,0
14445,0
14446,3
14447,1
14448,3
14449,2
14450,2
14451,3
14452,3
14453,6
14454,9
14455,7
14456,4
14457,8
14458,6
14459,9
14460,8
14461,1
14462,2
14463,0
14464,7
14465,1
14466,1
14467,2
14468,9
14469,3
14470,1
14471,4
14472,4
14473,5
14474,6
14475,6
14476,0
14477,7
14478,9
14479,8
14480,0
14481,3
14482,9
14483,1
14484,2
14485,2
14486,6
14487,1
14488,6
14489,9
14490,5
14491,2
14492,5
14493,4
14494,9
14495,0
14496,9
14497,9
14498,8
14499,9
14500,7
14501,3
14502,7
14503,7
14504,5
14505,7
14506,4
14507,9
14508,9
14509,1
14510,0
14511,4
14512,3
14513,2
14514,4
14515,7
14516,5
14517,2
14518,7
14519,5
14520,2
14521,8
14522,6
14523,6
14524,3
14525,0
14526,6
14527,4
14528,3
14529,0
14530,4
14531,3
14532,3
14533,8
14534,8
14535,1
14536,1
14537,0
14538,9
14539,3
14540,7
14541,0
14542,4
14543,4
14544,7
14545,7
14546,2
14547,4
14548,7
14549,9
14550,7
14551,2
14552,2
14553,9
14554,6
14555,1
14556,9
14557,2
14558,8
14559,5
14560,3
14561,7
14562,8
14563,1
14564,1
14565,7
14566,9
14567,1
14568,7
14569,6
14570,2
14571,7
14572,7
14573,3
14574,5
14575,3
14576,6
14577,6
14578,8
14579,5
14580,1
14581,6
14582,2
14583,7
14584,3
14585,6
14586,8
14587,8
14588,9
14589,8
14590,4
14591,2
14592,6
14593,9
14594,9
14595,5
14596,9
14597,3
14598,8
14599,7
14600,8
14601,4
14602,2
14603,3
14604,4
14605,0
14606,1
14607,4
14608,5
14609,6
14610,3
14611,6
14612,2
14613,9
14614,5
14615,0
14616,6
14617,1
14618,2
14619,1
14620,9
14621,3
14622,6
14623,2
14624,1
14625,1
14626,1
14627,0
14628,1
14629,0
14630,5
14631,1
14632,2
14633,2
14634,1
14635,3
14636,0
14637,4
14638,6
14639,7
14640,0
14641,8
14642,4
14643,9
14644,7
14645,0
14646,8
14647,1
14648,4
14649,2
14650,5
14651,3
14652,7
14653,4
14654,8
14655,7
14656,6
14657,8
14658,8
14659,9
14660,5
14661,0
14662,7
14663,1
14664,8
14665,2
14666,5
14667,3
14668,4
14669,4
14670,7
14671,5
14672,3
14673,6
14674,2
14675,7
14676,0
14677,8
14678,1
14679,8
14680,3
14681,0
14682,7
14683,5
14684,9
14685,6
14686,8
14687,6
14688,1
14689,0
14690,2
14691,8
14692,7
14693,0
14694,9
14695,2
14696,0
14697,3
14698,0
14699,7
14700,7
14701,9
14702,7
14703,4
14704,9
14705,7
14706,0
14707,1
14708,5
14709,7
14710,1
14711,1
14712,9
14713,4
14714,1
14715,0
14716,5
14717,0
14718,5
14719,4
14720,8
14721,1
14722,2
14723,7
14724,2
14725,5
14726,6
14727,7
14728,2
14729,1
14730,5
14731,3
14732,2
14733,3
14734,4
14735,3
14736,9
14737,1
14738,1
14739,6
14740,8
14741,9
14742,7
14743,7
14744,4
14745,4
14746,2
14747,3
14748,3
14749,0
14750,6
14751,2
14752,2
14753,6
14754,6
14755,0
14756,9
14757,8
14758,4
14759,9
14760,8
14761,4
14762,1
14763,3
14764,6
14765,5
14766,4
14767,4
14768,8
14769,8
14770,3
14771,1
14772,3
14773,5
14774,6
14775,9
14776,0
14777,0
14778,5
14779,6
14780,3
14781,4
14782,1
14783,3
14784,3
14785,6
14786,2
14787,3
14788,7
14789,3
14790,2
14791,8
14792,5
14793,1
14794,2
14795,4
14796,2
14797,7
14798,4
14799,5
14800,1
14801,7
14802,6
14803,2
14804,6
14805,2
14806,8
14807,0
14808,1
14809,0
14810,4
14811,1
14812,5
14813,7
14814,1
14815,7
14816,7
14817,9
14818,7
14819,5
14820,5
14821,9
14822,4
14823,8
14824,1
14825,9
14826,8
14827,6
14828,0
14829,8
14830,7
14831,8
14832,6
14833,2
14834,1
14835,3
14836,2
14837,6
14838,1
14839,1
14840,0
14841,2
14842,0
14843,9
14844,2
14845,8
14846,0
14847,5
14848,1
14849,2
14850,3
14851,6
14852,8
14853,2
14854,5
14855,4
14856,0
14857,8
14858,0
14859,5
14860,9
14861,0
14862,2
14863,1
14864,5
14865,2
14866,4
14867,3
14868,3
14869,4
14870,3
14871,6
14872,0
14873,7
14874,4
14875,8
14876,2
14877,0
14878,7
14879,1
14880,4
14881,2
14882,7
14883,3
14884,7
14885,4
14886,3
14887,5
14888,1
14889,8
14890,5
14891,9
14892,0
14893,0
14894,4
14895,1
14896,0
14897,2
14898,9
14899,3
14900,1
14901,4
14902,9
14903,5
14904,1
14905,6
14906,3
14907,7
14908,5
14909,8
14910,5
14911,9
14912,4
14913,0
14914,9
14915,1
14916,9
14917,7
14918,1
14919,9
14920,9
14921,5
14922,4
14923,1
14924,1
14925,8
14926,8
14927,9
14928,7
14929,4
14930,1
14931,3
14932,1
14933,1
14934,6
14935,7
14936,9
14937,8
14938,7
14939,2
14940,0
14941,4
14942,9
14943,3
14944,6
14945,6
14946,9
14947,9
14948,6
14949,9
14950,8
14951,5
14952,0
14953,8
14954,8
14955,6
14956,9
14957,6
14958,1
14959,8
14960,5
14961,2
14962,0
14963,6
14964,7
14965,3
14966,1
14967,9
14968,2
14969,3
14970,1
14971,2
14972,2
14973,1
14974,1
14975,7
14976,4
14977,4
14978,0
14979,8
14980,4
14981,8
14982,2
14983,9
14984,7
14985,0
14986,4
14987,3
14988,0
14989,3
14990,7
14991,9
14992,4
14993,0
14994,7
14995,5
14996,1
14997,2
14998,9
14999,9
15000,3
15001,4
15002,5
15003,1
15004,2
15005,0
15006,4
15007,3
15008,8
15009,7
15010,6
15011,7
15012,8
15013,7
15014,4
15015,8
15016,8
15017,2
15018,8
15019,9
15020,2
15021,7
15022,0
15023,5
15024,0
15025,5
15026,7
15027,1
15028,3
15029,2
15030,6
15031,6
15032,3
15033,3
15034,3
15035,6
15036,1
15037,6
15038,2
15039,0
15040,3
15041,2
15042,1
15043,8
15044,9
15045,1
15046,9
15047,6
15048,4
15049,1
15050,4
15051,0
15052,1
15053,4
15054,1
15055,3
15056,4
15057,1
15058,7
15059,6
15060,7
15061,1
15062,7
15063,9
15064,1
15065,0
15066,5
15067,1
15068,6
15069,2
15070,7
15071,3
15072,8
15073,4
15074,8
15075,5
15076,6
15077,6
15078,3
15079,7
15080,5
15081,8
15082,0
15083,9
15084,5
15085,0
15086,4
15087,1
15088,2
15089,2
15090,6
15091,3
15092,0
15093,4
15094,3
15095,7
15096,5
15097,8
15098,6
15099,9
15100,4
15101,0
15102,6
15103,1
15104,6
15105,2
15106,3
15107,3
15108,6
15109,4
15110,7
15111,5
15112,1
15113,6
15114,4
15115,7
15116,3
15117,8
15118,1
15119,9
15120,8
15121,7
15122,2
15123,7
15124,1
15125,7
15126,7
15127,3
15128,7
15129,1
15130,7
15131,8
15132,8
15133,7
15134,9
15135,6
15136,2
15137,0
15138,2
15139,2
15140,7
15141,6
15142,6
15143,8
15144,5
15145,3
15146,8
15147,2
15148,2
15149,8
15150,2
15151,1
15152,0
15153,1
15154,4
15155,7
15156,2
15157,2
15158,5
15159,0
15160,7
15161,7
15162,4
15163,1
15164,3
15165,6
15166,0
15167,0
15168,9
15169,4
15170,4
15171,6
15172,3
15173,4
15174,3
15175,4
15176,4
15177,5
15178,5
15179,8
15180,4
15181,0
15182,4
15183,6
15184,4
15185,2
15186,8
15187,3
15188,4
15189,1
15190,5
15191,3
15192,5
15193,6
15194,4
15195,8
15196,1
15197,4
15198,5
15199,0
15200,7
15201,7
15202,1
15203,5
15204,6
15205,8
15206,0
15207,8
15208,3
15209,3
15210,3
15211,7
15212,9
15213,8
15214,0
15215,9
15216,9
15217,2
15218,4
15219,6
15220,2
15221,2
15222,3
15223,5
15224,9
15225,3
15226,6
15227,1
15228,8
15229,7
15230,1
15231,3
15232,8
15233,9
15234,4
15235,1
15236,8
15237,9
15238,2
15239,9
15240,5
15241,6
15242,7
15243,0
15244,1
15245,3
15246,2
15247,9
15248,9
15249,2
15250,8
15251,8
15252,0
15253,1
15254,8
15255,4
15256,8
15257,3
15258,9
15259,5
15260,4
15261,2
15262,8
15263,9
15264,1
15265,2
15266,3
15267,9
15268,1
15269,1
15270,6
15271,6
15272,2
15273,5
15274,1
15275,8
15276,8
15277,9
15278,0
15279,4
15280,9
15281,2
15282,3
15283,5
15284,3
15285,0
15286,7
15287,1
15288,4
15289,2
15290,0
15291,3
15292,4
15293,4
15294,2
15295,5
15296,3
15297,6
15298,9
15299,7
15300,7
15301,8
15302,1
15303,9
15304,0
15305,0
15306,6
15307,1
15308,7
15309,2
15310,1
15311,3
15312,0
15313,4
15314,7
15315,5
15316,6
15317,6
15318,2
15319,7
15320,8
15321,8
15322,1
15323,9
15324,1
15325,0
15326,8
15327,1
15328,3
15329,2
15330,5
15331,3
15332,2
15333,4
15334,4
15335,5
15336,1
15337,6
15338,6
15339,7
15340,6
15341,8
15342,5
15343,9
15344,0
15345,6
15346,3
15347,4
15348,7
15349,2
15350,7
15351,6
15352,1
15353,4
15354,1
15355,7
15356,5
15357,5
15358,6
15359,5
15360,8
15361,4
15362,8
15363,7
15364,1
15365,8
15366,0
15367,9
15368,6
15369,2
15370,7
15371,9
15372,9
15373,3
15374,6
15375,9
15376,9
15377,3
15378,4
15379,8
15380,4
15381,2
15382,4
15383,0
15384,5
15385,9
15386,0
15387,8
15388,8
15389,0
15390,0
15391,5
15392,7
15393,6
15394,1
15395,0
15396,4
15397,1
15398,3
15399,0
15400,8
15401,4
15402,5
15403,2
15404,9
15405,6
15406,2
15407,5
15408,0
15409,3
15410,4
15411,5
15412,2
15413,3
15414,1
15415,8
15416,1
15417,3
15418,8
15419,4
15420,0
15421,1
15422,6
15423,5
15424,6
15425,3
15426,7
15427,0
15428,1
15429,8
15430,6
15431,3
15432,9
15433,0
15434,1
15435,6
15436,1
15437,2
15438,4
15439,7
15440,5
15441,1
15442,2
15443,1
15444,7
15445,8
15446,9
15447,1
15448,1
15449,7
15450,1
15451,1
15452,7
15453,3
15454,3
15455,8
15456,0
15457,5
15458,7
15459,2
15460,0
15461,0
15462,6
15463,9
15464,8
15465,7
15466,5
15467,6
15468,5
15469,7
15470,4
15471,4
15472,9
15473,1
15474,1
15475,6
15476,2
15477,8
15478,9
15479,4
15480,3
15481,7
15482,8
15483,5
15484,4
15485,1
15486,8
15487,2
15488,4
15489,6
15490,4
15491,7
15492,2
15493,9
15494,5
15495,8
15496,1
15497,0
15498,4
15499,6
15500,7
15501,9
15502,9
15503,4
15504,1
15505,6
15506,7
15507,2
15508,5
15509,3
15510,2
15511,7
15512,0
15513,1
15514,8
15515,9
15516,2
15517,2
15518,0
15519,2
15520,6
15521,5
15522,7
15523,3
15524,1
15525,7
15526,2
15527,8
15528,9
15529,0
15530,2
15531,1
15532,9
15533,2
15534,4
15535,3
15536,3
15537,1
15538,3
15539,5
15540,1
15541,6
15542,0
15543,7
15544,8
15545,8
15546,8
15547,0
15548,2
15549,1
15550,4
15551,2
15552,3
15553,3
15554,7
15555,4
15556,8
15557,5
15558,4
15559,6
15560,5
15561,7
15562,9
15563,8
15564,2
15565,9
15566,5
15567,0
15568,8
15569,1
15570,2
15571,2
15572,6
15573,3
15574,2
15575,4
15576,0
15577,5
15578,7
15579,6
15580,5
15581,7
15582,8
15583,8
15584,0
15585,9
15586,3
15587,8
15588,5
15589,9
15590,3
15591,2
15592,8
15593,6
15594,7
15595,1
15596,1
15597,7
15598,5
15599,6
15600,1
15601,3
15602,4
15603,5
15604,4
15605,4
15606,1
15607,8
15608,6
15609,2
15610,7
15611,6
15612,4
15613,4
15614,6
15615,7
15616,4
15617,2
15618,2
15619,3
15620,8
15621,4
15622,5
15623,5
15624,9
15625,9
15626,0
15627,2
15628,1
15629,0
15630,3
15631,3
15632,2
15633,9
15634,9
15635,4
15636,6
15637,9
15638,6
15639,7
15640,9
15641,3
15642,7
15643,9
15644,4
15645,3
15646,6
15647,8
15648,9
15649,7
15650,0
15651,1
15652,9
15653,4
15654,5
15655,9
15656,4
15657,8
15658,2
15659,5
15660,4
15661,8
15662,4
15663,2
15664,9
15665,6
15666,1
15667,9
15668,4
15669,5
15670,4
15671,3
15672,2
15673,6
15674,8
15675,5
15676,0
15677,2
15678,5
15679,5
15680,6
15681,7
15682,4
15683,2
15684,6
15685,3
15686,8
15687,1
15688,3
15689,3
15690,0
15691,2
15692,8
15693,7
15694,0
15695,3
15696,1
15697,1
15698,9
15699,9
15700,2
15701,0
15702,1
15703,1
15704,1
15705,7
15706,9
15707,0
15708,3
15709,8
15710,8
15711,5
15712,9
15713,6
15714,0
15715,8
15716,7
15717,2
15718,2
15719,1
15720,5
15721,3
15722,4
15723,5
15724,1
15725,0
15726,5
15727,7
15728,3
15729,0
15730,6
15731,8
15732,2
15733,7
15734,1
15735,2
15736,8
15737,4
15738,5
15739,4
15740,3
15741,8
15742,6
15743,0
15744,1
15745,1
15746,3
15747,5
15748,7
15749,1
15750,0
15751,1
15752,2
15753,6
15754,0
15755,0
15756,7
15757,0
15758,1
15759,4
15760,4
15761,9
15762,5
15763,8
15764,1
15765,5
15766,8
15767,1
15768,3
15769,6
15770,6
15771,6
15772,4
15773,0
15774,1
15775,7
15776,8
15777,6
15778,5
15779,1
15780,2
15781,1
15782,7
15783,0
15784,4
15785,1
15786,1
15787,2
15788,7
15789,3
15790,4
15791,4
15792,7
15793,5
15794,1
15795,6
15796,8
15797,7
15798,6
15799,8
15800,1
15801,9
15802,3
15803,0
15804,2
15805,1
15806,7
15807,2
15808,7
15809,3
15810,9
15811,4
15812,1
15813,5
15814,0
15815,6
15816,7
15817,7
15818,0
15819,8
15820,3
15821,9
15822,1
15823,0
15824,9
15825,1
15826,4
15827,2
15828,9
15829,3
15830,7
15831,4
15832,5
15833,7
15834,6
15835,8
15836,0
15837,9
15838,2
15839,0
15840,5
15841,7
15842,1
15843,8
15844,4
15845,4
15846,4
15847,1
15848,4
15849,8
15850,7
15851,8
15852,9
15853,1
15854,2
15855,3
15856,4
15857,1
15858,1
15859,8
15860,6
15861,3
15862,7
15863,7
15864,1
15865,9
15866,4
15867,3
15868,7
15869,4
15870,8
15871,7
15872,9
15873,8
15874,9
15875,4
15876,1
15877,7
15878,4
15879,8
15880,3
15881,9
15882,3
15883,3
15884,4
15885,1
15886,5
15887,4
15888,7
15889,6
15890,8
15891,5
15892,0
15893,6
15894,4
15895,7
15896,3
15897,7
15898,1
15899,1
15900,9
15901,6
15902,2
15903,4
15904,7
15905,9
15906,6
15907,2
15908,6
15909,9
15910,1
15911,3
15912,2
15913,5
15914,0
15915,3
15916,2
15917,6
15918,1
15919,0
15920,2
15921,0
15922,3
15923,2
15924,3
15925,4
15926,7
15927,2
15928,0
15929,7
15930,5
15931,4
15932,0
15933,9
15934,1
15935,5
15936,5
15937,1
15938,4
15939,2
15940,1
15941,3
15942,0
15943,6
15944,6
15945,1
15946,9
15947,8
15948,1
15949,3
15950,3
15951,8
15952,0
15953,0
15954,5
15955,3
15956,4
15957,0
15958,5
15959,6
15960,4
15961,1
15962,6
15963,6
15964,7
15965,9
15966,5
15967,5
15968,8
15969,9
15970,1
15971,4
15972,7
15973,5
15974,2
15975,8
15976,8
15977,6
15978,0
15979,7
15980,0
15981,1
15982,7
15983,1
15984,8
15985,7
15986,8
15987,0
15988,8
15989,1
15990,4
15991,2
15992,6
15993,3
15994,2
15995,4
15996,3
15997,5
15998,7
15999,6
16000,4
16001,7
16002,1
16003,8
16004,7
16005,9
16006,2
16007,0
16008,3
16009,1
16010,7
16011,2
16012,2
16013,3
16014,3
16015,4
16016,6
16017,5
16018,5
16019,6
16020,5
16021,7
16022,8
16023,8
16024,5
16025,9
16026,7
16027,0
16028,8
16029,1
16030,5
16031,2
16032,6
16033,3
16034,5
16035,4
16036,8
16037,5
16038,0
16039,6
16040,0
16041,7
16042,9
16043,8
16044,0
16045,9
16046,2
16047,7
16048,3
16049,7
16050,3
16051,7
16052,6
16053,3
16054,7
16055,0
16056,7
16057,3
16058,0
16059,1
16060,9
16061,8
16062,5
16063,7
16064,9
16065,6
16066,5
16067,4
16068,9
16069,5
16070,1
16071,6
16072,1
16073,0
16074,4
16075,2
16076,7
16077,6
16078,8
16079,8
16080,7
16081,3
16082,9
16083,2
16084,3
16085,8
16086,4
16087,1
16088,7
16089,1
16090,8
16091,7
16092,6
16093,2
16094,5
16095,0
16096,1
16097,7
16098,5
16099,1
16100,8
16101,6
16102,5
16103,0
16104,1
16105,4
16106,4
16107,6
16108,9
16109,4
16110,9
16111,4
16112,5
16113,5
16114,6
16115,8
16116,9
16117,0
16118,1
16119,6
16120,2
16121,2
16122,8
16123,3
16124,6
16125,1
16126,6
16127,3
16128,4
16129,6
16130,3
16131,5
16132,4
16133,1
16134,5
16135,8
16136,8
16137,4
16138,8
16139,0
16140,3
16141,7
16142,1
16143,5
16144,1
16145,8
16146,2
16147,8
16148,3
16149,3
16150,5
16151,7
16152,1
16153,8
16154,3
16155,9
16156,3
16157,2
16158,7
16159,6
16160,6
16161,2
16162,7
16163,5
16164,2
16165,3
16166,4
16167,1
16168,6
16169,7
16170,2
16171,3
16172,4
16173,9
16174,1
16175,1
16176,0
16177,9
16178,0
16179,9
16180,6
16181,6
16182,1
16183,0
16184,0
16185,9
16186,6
16187,3
16188,1
16189,7
16190,1
16191,0
16192,4
16193,4
16194,3
16195,5
16196,5
16197,0
16198,5
16199,9
16200,8
16201,2
16202,1
16203,8
16204,5
16205,1
16206,5
16207,4
16208,3
16209,3
16210,0
16211,5
16212,9
16213,2
16214,9
16215,9
16216,7
16217,4
16218,7
16219,0
16220,9
16221,2
16222,3
16223,9
16224,2
16225,1
16226,9
16227,6
16228,5
16229,5
16230,0
16231,8
16232,7
16233,9
16234,7
16235,4
16236,5
16237,2
16238,1
16239,5
16240,5
16241,0
16242,4
16243,1
16244,8
16245,2
16246,4
16247,3
16248,8
16249,4
16250,1
16251,5
16252,6
16253,6
16254,9
16255,7
16256,0
16257,8
16258,0
16259,9
16260,0
16261,0
16262,0
16263,1
16264,4
16265,2
16266,7
16267,3
16268,1
16269,4
16270,3
16271,7
16272,7
16273,8
16274,7
16275,9
16276,9
16277,0
16278,9
16279,1
16280,2
16281,4
16282,9
16283,5
16284,3
16285,6
16286,5
16287,7
16288,4
16289,8
16290,5
16291,3
16292,0
16293,4
16294,8
16295,1
16296,4
16297,4
16298,0
16299,6
16300,0
16301,6
16302,9
16303,7
16304,7
16305,3
16306,3
16307,3
16308,0
16309,4
16310,1
16311,3
16312,2
16313,5
16314,9
16315,0
16316,9
16317,1
16318,6
16319,4
16320,5
16321,6
16322,7
16323,0
16324,3
16325,2
16326,2
16327,8
16328,5
16329,2
16330,2
16331,5
16332,9
16333,2
16334,4
16335,1
16336,9
16337,7
16338,0
16339,0
16340,2
16341,2
16342,6
16343,0
16344,6
16345,6
16346,9
16347,6
16348,2
16349,9
16350,1
16351,8
16352,4
16353,9
16354,7
16355,2
16356,7
16357,2
16358,3
16359,9
16360,5
16361,9
16362,8
16363,5
16364,3
16365,4
16366,0
16367,4
16368,5
16369,0
16370,5
16371,0
16372,6
16373,8
16374,7
16375,6
16376,1
16377,6
16378,3
16379,8
16380,9
16381,5
16382,6
16383,3
16384,6
16385,8
16386,6
16387,5
16388,1
16389,0
16390,1
16391,3
16392,6
16393,6
16394,6
16395,7
16396,6
16397,8
16398,5
16399,3
16400,9
16401,1
16402,6
16403,3
16404,5
16405,9
16406,1
16407,5
16408,0
16409,1
16410,6
16411,5
16412,3
16413,5
16414,8
16415,0
16416,9
16417,7
16418,6
16419,3
16420,1
16421,1
16422,0
16423,7
16424,9
16425,6
16426,9
16427,0
16428,9
16429,1
16430,9
16431,2
16432,5
16433,3
16434,2
16435,4
16436,0
16437,5
16438,0
16439,6
16440,9
16441,7
16442,7
16443,8
16444,1
16445,1
16446,7
16447,2
16448,3
16449,3
16450,4
16451,5
16452,6
16453,6
16454,2
16455,7
16456,4
16457,0
16458,4
16459,1
16460,5
16461,2
16462,9
16463,3
16464,5
16465,4
16466,5
16467,5
16468,2
16469,6
16470,6
16471,8
16472,6
16473,1
16474,8
16475,0
16476,1
16477,2
16478,3
16479,1
16480,4
16481,5
16482,6
16483,6
16484,5
16485,1
16486,9
16487,1
16488,3
16489,7
16490,6
16491,8
16492,1
16493,5
16494,4
16495,1
16496,8
16497,6
16498,6
16499,7
16500,7
16501,0
16502,1
16503,3
16504,2
16505,3
16506,4
16507,0
16508,0
16509,2
16510,4
16511,6
16512,9
16513,9
16514,1
16515,8
16516,6
16517,5
16518,9
16519,8
16520,8
16521,6
16522,2
16523,8
16524,6
16525,9
16526,3
16527,9
16528,7
16529,7
16530,6
16531,1
16532,8
16533,2
16534,3
16535,1
16536,9
16537,1
16538,5
16539,1
16540,2
16541,2
16542,3
16543,8
16544,4
16545,0
16546,4
16547,5
16548,3
16549,7
16550,3
16551,6
16552,5
16553,5
16554,3
16555,3
16556,1
16557,8
16558,9
16559,1
16560,7
16561,3
16562,2
16563,6
16564,4
16565,0
16566,9
16567,4
16568,7
16569,8
16570,5
16571,9
16572,5
16573,4
16574,5
16575,7
16576,6
16577,2
16578,1
16579,7
16580,8
16581,1
16582,4
16583,8
16584,6
16585,2
16586,9
16587,1
16588,4
16589,7
16590,5
16591,7
16592,5
16593,3
16594,9
16595,2
16596,3
16597,0
16598,1
16599,4
16600,7
16601,6
16602,7
16603,6
16604,1
16605,8
16606,6
16607,5
16608,0
16609,9
16610,1
16611,8
16612,9
16613,2
16614,6
16615,5
16616,8
16617,1
16618,4
16619,0
16620,0
16621,5
16622,6
16623,0
16624,2
16625,3
16626,2
16627,4
16628,8
16629,3
16630,2
16631,9
16632,2
16633,6
16634,4
16635,2
16636,5
16637,5
16638,2
16639,0
16640,9
16641,6
16642,7
16643,9
16644,3
16645,0
16646,2
16647,1
16648,5
16649,2
16650,6
16651,3
16652,4
16653,4
16654,6
16655,5
16656,0
16657,6
16658,2
16659,7
16660,8
16661,8
16662,3
16663,9
16664,8
16665,0
16666,8
16667,1
16668,7
16669,2
16670,6
16671,3
16672,8
16673,4
16674,3
16675,5
16676,5
16677,6
16678,3
16679,7
16680,5
16681,8
16682,9
16683,9
16684,7
16685,0
16686,0
16687,1
16688,2
